Title,IMDb Rating,Year,Certificates,Genre,Director,Star Cast,MetaScore,Poster-src,Duration (minutes)
Tesla the Superman,7.1,2009,R,Sci-Fi,Robert Terry,Philip CarlsenMatthew SaxeGian Franco Tordi,66.0,"https://m.media-amazon.com/images/M/MV5BOWIyOGNjMjUtNjZlMy00ZDQwLWIxYmEtOTQ0YzIyNjMwZDBiXkEyXkFqcGdeQXVyMjI2ODg5MzY@._V1_QL75_UY281_CR66,0,190,281_.jpg",116.3
Goretech: Bienvenidos al planeta hijo de puta,7.8,2012,R,Action,Germán Magariños,Vic CicutaLeandro De la TorreRamon Cordero,66.0,"https://m.media-amazon.com/images/M/MV5BNTU0OTZhOWMtOGVkNC00MmViLWEwN2MtMGY1MTg4NDVmMmVkXkEyXkFqcGdeQXVyODA0MjA0Ng@@._V1_QL75_UY281_CR3,0,190,281_.jpg",116.3
Kontakt,5.8,2005,R,Drama,Andrey Novoselov,Dmitriy ErmilovVera VoronkovaTatyana Peshkova,66.0,"https://m.media-amazon.com/images/M/MV5BOGU2MzQ2MzItYjc4MC00ZjUwLWIyMTAtODRlZmFiNmQ3ZWY5XkEyXkFqcGdeQXVyNTAxMTUwNDQ@._V1_QL75_UY281_CR3,0,190,281_.jpg",116.3
Crisp Lips,7.4,2020,R,Comedy,Madison Bounds,Kristine LyonAlice AtwaterJohn Dembiczak,66.0,"https://m.media-amazon.com/images/M/MV5BOWE2ZjRlYTMtNDFhYi00ZTlmLWI2MzYtOWVmZjI0OWQ2NzkwXkEyXkFqcGdeQXVyMjc4NjI3OTg@._V1_QL75_UY281_CR155,0,190,281_.jpg",116.3
Hwarang-V samchongsa,7.8,1987,R,Action,Yeong-han Kim,Myeong-deok KimYu-bong KimSeon-sun Bang,66.0,"https://m.media-amazon.com/images/M/MV5BNjUwYjA3YWItOTA5Zi00MjY1LTk4MjYtYmVjNTRlMTFhYmQ0XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UY281_CR3,0,190,281_.jpg",116.3
TL-1 Mi reino por un platillo volador,6.9,2004,R,Biography,Tetsuo Lumiere,Tetsuo LumiereFlorencia SmayenkaAdrián Goldberger,66.0,"https://m.media-amazon.com/images/M/MV5BNjMzYThiYWUtYmJhMC00YmYyLWJhMWEtNzNkMDc3ZjliNzFlXkEyXkFqcGdeQXVyNjU5NTE3NDk@._V1_QL75_UY281_CR6,0,190,281_.jpg",116.3
Blbec z Xeenemunde,7.0,1963,R,Comedy,Jaroslav Balík,Václav SloupJan PivecRudolf Hrusínský,66.0,"https://m.media-amazon.com/images/M/MV5BNTM3MTRhMjMtOTgzZS00Y2YzLWFiNGItYTBiMzZjMjBlZTFlXkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_QL75_UY281_CR8,0,190,281_.jpg",116.3
"Mágico, el enviado de los dioses",5.9,1990,R,Action,Ángel Rodríguez Vázquez,Roberto CañedoAna Luisa PeluffoJulia Patricia,66.0,"https://m.media-amazon.com/images/M/MV5BOTljM2VmZGYtYmY1NS00ODM5LTljZmItZDFlY2M2MThkMjdiXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UX190_CR0,30,190,281_.jpg",116.3
Avengers: Reassembled,6.7,2018,R,Sci-Fi,Trevor Jean Volentine,Sam WrightBenjamin PaperAlexander Vogl,66.0,"https://m.media-amazon.com/images/M/MV5BMTY4MGY2ZmEtZTFjYS00YmNhLWFhYzAtNDljODc2Y2UzYWYyXkEyXkFqcGdeQXVyNjgzODgzNjA@._V1_QL75_UY281_CR18,0,190,281_.jpg",116.3
For the Blinds,6.7,2014,R,Adventure,Ozan Adam,Ozan Adam,66.0,"https://m.media-amazon.com/images/M/MV5BODkxMjI4MTk5N15BMl5BanBnXkFtZTgwNTQ2ODU1MDE@._V1_QL75_UY281_CR11,0,190,281_.jpg",116.3
Fall of a Saga,5.5,2003,R,Comedy,Edward Earl Newton,Bruce CollierElliott StegallDavid Kramer,66.0,"https://m.media-amazon.com/images/M/MV5BMTkxMzY4MDY5MV5BMl5BanBnXkFtZTcwOTY2ODYzMQ@@._V1_QL75_UX190_CR0,6,190,281_.jpg",116.3
The Noble Experiment,5.6,1955,R,Comedy,Tom Graeff,Daniel RadcliffeEmma WatsonRupert Grint,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
The Fighting Devil Dogs,6.4,1943,Approved,Adventure,John English,Franklin AdreonRonald DavidsonBarry Shipman,66.0,"https://m.media-amazon.com/images/M/MV5BYzFkYTdmMjktNGRjYy00YmY5LWJlNWMtMGQyNTNlMjI5YzE5XkEyXkFqcGc@._V1_QL75_UX190_CR0,6,190,281_.jpg",69.0
Plan 17: The Purple King,8.2,2002,R,Sci-Fi,Scott Allen Nollen,Bart AikensLinda JacobsenTodd Jacobsen,66.0,"https://m.media-amazon.com/images/M/MV5BMjFkYzY2NGYtMDQ2Mi00NTYzLTkzYTMtMTVkN2IxMDliMGI5L2ltYWdlXkEyXkFqcGdeQXVyNDcyNDQyMw@@._V1_QL75_UY281_CR100,0,190,281_.jpg",116.3
Public Axis 3000,7.8,2019,R,Comedy,Jeffrey Lange,Jeffrey LangeB.J. ColangeloTyler Grano,66.0,"https://m.media-amazon.com/images/M/MV5BNDJkNzAwZWYtNDYxNy00MTk2LWFkY2UtNzYwZjUwNjk3M2UxXkEyXkFqcGdeQXVyMjM4Nzk4MzY@._V1_QL75_UX190_CR0,9,190,281_.jpg",116.3
Time,6.7,2017,R,Sci-Fi,Lee Brown,Selina BlackLee BrownKristel Buckley,66.0,"https://m.media-amazon.com/images/M/MV5BZGFkZTZiZTQtYzEwMi00ZmE5LTgzYjQtOWY5ZGI3MTU3Mjk5XkEyXkFqcGdeQXVyNTU0MTg3MjE@._V1_QL75_UX190_CR0,28,190,281_.jpg",116.3
Historias Breves 13,7.1,2016,R,Comedy,Eugenio Caracoche,Eugenio CaracocheJulieta CejasFranco Cerana,66.0,"https://m.media-amazon.com/images/M/MV5BNTc5MzNlM2YtZWYzYS00ZDkzLWFlZWItZDAwYjY2Mzk0ZWVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzMzOTUxMA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",116.3
The Chinese Room,7.6,2008,R,Mystery,Nathan Rulf,J.J. GouldKevyn SettleTimothy Aldrich,66.0,"https://m.media-amazon.com/images/M/MV5BMTU2NTU1NzA3OF5BMl5BanBnXkFtZTcwNDc0MDQ0Mg@@._V1_QL75_UX190_CR0,2,190,281_.jpg",116.3
Kvinnens plass,6.1,1956,R,Drama,Nils R. Müller,Lars NordrumInger Marie AndersenPål Bang-Hansen,66.0,"https://m.media-amazon.com/images/M/MV5BMTQyYjUzNzgtNjFmZS00N2E4LWI4ODktYThhODEyMTA2OWE0XkEyXkFqcGdeQXVyMDMxMTgwOQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg",116.3
Cataclysmo and the Time Boys,6.9,2007,R,Action,Kevin Christensen,Kevin ChristensenAnthony ParisiJoshua Sikora,66.0,"https://m.media-amazon.com/images/M/MV5BYTU0NDZkMDAtNzhiZS00NzQyLTljNjEtYWRiZWZjOGMwYzU5XkEyXkFqcGdeQXVyMjQxMDE5NTM@._V1_QL75_UX190_CR0,2,190,281_.jpg",116.3
Ein Leben auf Probe,6.3,2010,R,Sci-Fi,David Emmenlauer,Alexander BeyerJanin UllmannEva Kruijssen,66.0,"https://m.media-amazon.com/images/M/MV5BMmRiNGU3MTctZTVlNi00MWRlLWFjMzgtMTk5YTNhNjViODVkXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_QL75_UY281_CR1,0,190,281_.jpg",116.3
The End of the Lonely Island,5.3,2017,R,Drama,Renchao Wang,Kai Lun FuAi Rong JiangLei Li,66.0,"https://m.media-amazon.com/images/M/MV5BMGFjYzA1ZDUtY2IxZC00M2NmLTg5NGItNmY4MTNkNjEzZDg0XkEyXkFqcGdeQXVyMTM5NzQyMTM@._V1_QL75_UY281_CR18,0,190,281_.jpg",116.3
Islands,6.2,2013,R,Drama,Whammy Alcazaren,Adrian AlandyMeryll SorianoMarita Zobel,66.0,"https://m.media-amazon.com/images/M/MV5BNzM3NTQ5ZDMtM2U4Mi00M2I5LTk1NjktZTA1NWVjZTgxYmUwXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Eternity Hill,8.8,2016,R,Drama,Alex Feldman,Alex Feldman,66.0,"https://m.media-amazon.com/images/M/MV5BM2RiNjMxYjktZTRmNS00YjY5LTgxMjktYzZiMmVkNDg4MjljXkEyXkFqcGdeQXVyODIxMDA5MA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Beethopia,6.6,2011,R,Sci-Fi,Darryl Barker,Robert AshtonBen DolanBrenda Sue Fowler,66.0,"https://m.media-amazon.com/images/M/MV5BZjhjZjQ5NDItMjgwZS00ZWZlLWJjMTgtYzcyYTBmZjZmNDk4XkEyXkFqcGdeQXVyNjg1MjI3MDI@._V1_QL75_UY281_CR14,0,190,281_.jpg",116.3
Twelve,6.7,2001,R,Horror,Daniel Noah,Lauren FoxRandall JaynesBrad Beyer,66.0,"https://m.media-amazon.com/images/M/MV5BOWZjZjc2MDYtMzkxNi00NzIxLThlNDktNjAzZGYyYjlhMTFjXkEyXkFqcGdeQXVyMjM5NDM1MTE@._V1_QL75_UY281_CR5,0,190,281_.jpg",116.3
The Dead Link,7.2,2002,R,Sci-Fi,Ben Juhl,Jose RoseteBen JuhlConnie Padilla,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Pierscien ksieznej Anny,6.3,1971,R,Family,Maria Kaniewska,Jerzy MatalowskiKrzysztof StroinskiPiotr Sot,66.0,"https://m.media-amazon.com/images/M/MV5BMWEzNTIxNjMtOGQxZi00MjRiLWE2MTUtODU5MTkxZjAwYWU3XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_QL75_UY281_CR7,0,190,281_.jpg",116.3
FANomenon,7.6,2013,R,Documentary,Lynne Carter,John BarrowmanSusan BecknerDan Carroll,66.0,"https://m.media-amazon.com/images/M/MV5BMTQ0MjE5NDcwNF5BMl5BanBnXkFtZTcwMDU0MjM4OQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
The Smile Behind the Mirror,6.8,2010,R,Drama,Lynn Buttenbusch,Omar AhmadeinFred AlmengorSarah Barnette,66.0,"https://m.media-amazon.com/images/M/MV5BMTExMjE4NzIzOTBeQTJeQWpwZ15BbWU3MDg2OTI3MjQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",116.3
Limen [Omission],7.6,2012,R,Crime,Emiliano Dante,Fabrizio CrociFrancesca ZavagliaRoberto Lattanzio,66.0,"https://m.media-amazon.com/images/M/MV5BOGRjMDk5OGEtNGZkMy00NDZkLWE3NWItOWM5YTcxYjAwZjc3XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",116.3
Sick Sock Monsters from Outer Space,6.2,2015,R,Animation,Alberto Genovese,Marco Antonio AndolfiAlessandro BianchiGiovanni De Giorgi,66.0,"https://m.media-amazon.com/images/M/MV5BYTc1YjQwMmEtY2I1Yi00OTM1LWIyMjktYjQyZGYzZTMwNzRmXkEyXkFqcGdeQXVyMjc1MjA5Njg@._V1_QL75_UY281_CR2,0,190,281_.jpg",116.3
In the Night Sky: I Recall a UFO,7.6,2013,Not Rated,Documentary,Felix Olivieri,Genevieve Casagrande,66.0,"https://m.media-amazon.com/images/M/MV5BMTgxMjE2NTkxNF5BMl5BanBnXkFtZTgwMTQ5MjAxMTE@._V1_QL75_UY281_CR11,0,190,281_.jpg",109.0
Savannah,6.2,1989,R,Action,Leon Armand,Dominique HarrisSandra GrantJosh Hanlon,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Rub Love,6.5,1998,R,Romance,Suh-Goon Lee,Pang Eun-jinAhn Jae-wookJoshua Klausner,66.0,"https://m.media-amazon.com/images/M/MV5BNzI4ZTZlNzEtYmY0Yi00YTA5LWIwMjktMzg4OGNkMDc5MWMwXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR6,0,190,281_.jpg",116.3
Serebristaya pyl,5.6,1953,R,Drama,Abram Room,Mikhail BoldumanSofiya PilyavskayaValentina Ushakova,66.0,"https://m.media-amazon.com/images/M/MV5BMzJiZTE4NzktNGU5My00MjU1LWI1YTktZGVmNzllNDhkNDBmXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_QL75_UY281_CR5,0,190,281_.jpg",116.3
The Problem with Honor,8.5,2013,Not Rated,Drama,William Craft,Greg SuttonRick FordLenore Sagaskie,66.0,"https://m.media-amazon.com/images/M/MV5BMTYxMzg2MjUyNF5BMl5BanBnXkFtZTcwNjEwOTQ3OA@@._V1_QL75_UY281_CR10,0,190,281_.jpg",157.0
Dark Paradox,6.2,2007,Unrated,Horror,Brian Clement,Chuck DepapeBronwyn LeeMichael Ian Farrell,66.0,"https://m.media-amazon.com/images/M/MV5BNjg1MTY1NGItMDg3MS00ZDFjLThkZDgtMmYyOWU3ZDNmYzM0XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UX190_CR0,6,190,281_.jpg",89.0
Saberfrog,6.5,2009,R,Comedy,Curt Markham,J.D. EdmondReuben TappJohn Karyus,66.0,"https://m.media-amazon.com/images/M/MV5BMjZiMjc0NjEtZjM5OC00NWVmLTk1M2YtMDNlNWRjODIyN2U4XkEyXkFqcGdeQXVyNzkyMDA5MTc@._V1_QL75_UY281_CR8,0,190,281_.jpg",116.3
Popular Unrest,7.5,2010,R,Fantasy,Melanie Gilligan,Hicham AyouchJohn-Christian BatemanMensah Bediako,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Lost in New Mexico: The Strange Tale of Susan Hero,7.1,2007,Not Rated,Drama,Jason Rosette,Larry BraslowJack BurningCarlos A. Cabarcas,66.0,"https://m.media-amazon.com/images/M/MV5BYjFlZjBjZTktODE2NC00Nzk1LTgwNDItZWMzNDJkMDc5NjI1XkEyXkFqcGdeQXVyMDc4NjM3NA@@._V1_QL75_UY281_CR16,0,190,281_.jpg",85.0
Programmable Dreams,8.2,2007,R,Action,Brad Schinkel,Brad Schinkel,66.0,"https://m.media-amazon.com/images/M/MV5BMTYyODk5MDg2MF5BMl5BanBnXkFtZTcwMTc0MTIyMw@@._V1_QL75_UY281_CR11,0,190,281_.jpg",116.3
Zayed 9,7.2,2021,R,Action,Ahmed Alzaabi,Talal AlshammariNada LaminiAbdullah Husain,66.0,"https://m.media-amazon.com/images/M/MV5BMzZjMGM0ZTItMDZjZC00MDJkLWFkNmMtZGQxNjgxZTViODE3XkEyXkFqcGdeQXVyMjYwNTMxOTQ@._V1_QL75_UY281_CR0,0,190,281_.jpg",116.3
The Devil's Window,5.6,2010,Not Rated,Horror,James McGowan,David HaysomGwyn AugerHali Belanger,66.0,"https://m.media-amazon.com/images/M/MV5BMTkyNDgzODE3NV5BMl5BanBnXkFtZTgwNDQ4ODYxNDE@._V1_QL75_UY281_CR18,0,190,281_.jpg",76.0
Not Tryina Die Young: Princess on Vacation,7.2,2014,Not Rated,Sci-Fi,Nastya Valentine,Deven ConnellyEvan DunnMelissa Jarrett,66.0,"https://m.media-amazon.com/images/M/MV5BM2IwMmM5ZjctMDQxOS00NTgzLWI5MjktN2I4ODg3ODgzMzhlXkEyXkFqcGdeQXVyNTk5NTU0NTI@._V1_QL75_UY281_CR199,0,190,281_.jpg",67.0
Talion,6.0,2014,R,Crime,Jake Bowen,Jake BowenRebecca Bowen,66.0,"https://m.media-amazon.com/images/M/MV5BMTAxOTkwMjc3MDZeQTJeQWpwZ15BbWU4MDYxMzA1NDIx._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Abenteuer mit Blasius,5.0,1975,R,Comedy,Egon Schlegel,Werner BenderGerhard Holtz-BaumertMilan Pavlík,66.0,"https://m.media-amazon.com/images/M/MV5BMjA3NzM4MTAzNF5BMl5BanBnXkFtZTgwMTk2MDM1NzE@._V1_QL75_UY281_CR11,0,190,281_.jpg",116.3
Moonlight by the Sea,6.5,2003,R,Sci-Fi,Justin Hennard,Sean AllenMylinda RoyerKingsly Martin,66.0,"https://m.media-amazon.com/images/M/MV5BMTM4MjU2MzY3N15BMl5BanBnXkFtZTcwMjgzMTIzMQ@@._V1_QL75_UY281_CR11,0,190,281_.jpg",116.3
Uranes,6.2,2013,R,Sci-Fi,Chema García Ibarra,Daniel RadcliffeEmma WatsonRupert Grint,66.0,"https://m.media-amazon.com/images/M/MV5BM2Q2NjU3MGEtODAzOC00NGNjLTg2ODYtZDQ5YzNmMWNhM2I1XkEyXkFqcGdeQXVyMjQzNzg1OTY@._V1_QL75_UY281_CR5,0,190,281_.jpg",116.3
Mock Up on Mu,6.9,2008,Not Rated,Comedy,Craig Baldwin,Stoney BurkeJeri Lynn CohenDavid Cox,66.0,"https://m.media-amazon.com/images/M/MV5BYWZjMjRlMWQtN2JiZS00YjgyLTg2NGEtMTg0N2VkNTBiZTI2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UY281_CR11,0,190,281_.jpg",114.0
Station 4,5.0,2014,R,Action,Errol Sack,Kevin BeauchampTravis L. CookSavannah Morgan,66.0,"https://m.media-amazon.com/images/M/MV5BMTg2NDMyNTkxOV5BMl5BanBnXkFtZTgwODg3Mzg1MDE@._V1_QL75_UY281_CR1,0,190,281_.jpg",116.3
So Bianca,5.2,1990,R,Animation,Ridley Scott,Daniel RadcliffeEmma WatsonRupert Grint,66.0,"https://m.media-amazon.com/images/M/MV5BMjUwZGRkOWYtZDViYS00NTMyLWEyZjctMGVlY2M3MjM4ZGExXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UX190_CR0,25,190,281_.jpg",116.3
Made Out Alive,5.0,2009,R,Drama,James Garrigan,Aaron Isaac VasquezJames GarriganBrandon Piskorik,66.0,"https://m.media-amazon.com/images/M/MV5BMTQxNDk4MTY3Ml5BMl5BanBnXkFtZTcwNzQ5MTY2OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Heads of Control: The Gorul Baheu Brain Expedition,6.5,2006,R,Comedy,Pat Tremblay,Neil NapierLexei BacciPaul van den Boom,66.0,"https://m.media-amazon.com/images/M/MV5BYzU2NTUxZDUtYmFlNy00ZmM4LTlmZmEtZDY1MzJlNDkyNDE4XkEyXkFqcGdeQXVyMjg1OTIxMg@@._V1_QL75_UY281_CR2,0,190,281_.jpg",116.3
Bostrom,5.7,2018,R,Action,Nick Borelli,Nick BorelliMiriam CubsteadSammy Haines,66.0,"https://m.media-amazon.com/images/M/MV5BZDJjMjRhNGYtYWZlYi00ZDdiLWE4YmYtOTkzYTRjOWQzNDQ5XkEyXkFqcGdeQXVyOTA5NzUzNTE@._V1_QL75_UY281_CR4,0,190,281_.jpg",116.3
The Last Death of the Devil,6.3,1959,R,Action,Shôichi Shimazu,Fumitake ÔmuraHiroko MineYaeko Wakamizu,66.0,"https://m.media-amazon.com/images/M/MV5BNDU5ODEzMzQtZjdiMi00ODAxLWJhNzItOTljYzE0Y2M4NzY0XkEyXkFqcGdeQXVyMjY2NzU2NA@@._V1_QL75_UY281_CR1,0,190,281_.jpg",116.3
The Shiftling,5.0,2008,Not Rated,Adventure,Taegen Carter,Justin DavanzoStephanie KatzP. David Miller,66.0,"https://m.media-amazon.com/images/M/MV5BMTI2MzEyMjcxM15BMl5BanBnXkFtZTcwMTIyMDU1MQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",90.0
Hickory Never Bleeds,7.1,2012,R,Sci-Fi,Frank Ladner,Susan BassKayla CarlisleMark Easley,66.0,"https://m.media-amazon.com/images/M/MV5BMTY3NDA5ODQ3OV5BMl5BanBnXkFtZTcwMDg5OTMyOA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",116.3
Allied Forces,5.1,1999,R,Sci-Fi,Robert Franke,Daniel RadcliffeEmma WatsonRupert Grint,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
A City to Make Me,8.1,2015,R,Sci-Fi,Ryan Miller,Jason ChapmanLance Lee DavisAlex Kazhinsky,66.0,"https://m.media-amazon.com/images/M/MV5BMzYwZmEwMmUtNGY2OC00NTIxLThkYWEtMTJmYmIwMmU0ZjFlXkEyXkFqcGdeQXVyNTcxOTU4Njg@._V1_QL75_UY281_CR329,0,190,281_.jpg",116.3
The Secret Children,5.8,2014,R,Sci-Fi,Hiroshi Nakajima,Jamie BernadetteShaun Paul PiccininoElyse Cole,66.0,"https://m.media-amazon.com/images/M/MV5BYjE5OTlhNDItMzZiNi00MTJjLTlkYjgtZmY5NjE2ZDg0NzM1XkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_QL75_UY281_CR5,0,190,281_.jpg",116.3
Deadly Contact,5.7,1996,R,Horror,Robert Floto,Glenn MeekSharon McMahonRobert Westwood,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Anhedonia,5.0,2016,PG,Comedy,Patrick Siegfried Zimmer,Robert StadloberWieland SchönfelderBlixa Bargeld,66.0,"https://m.media-amazon.com/images/M/MV5BOTUyOWMzOGQtYTJiNS00MzY5LTgzYmQtMWJmZWY0MjhmYmIzXkEyXkFqcGdeQXVyNjYzMzIwNTk@._V1_QL75_UY281_CR4,0,190,281_.jpg",79.0
Star Wars: The New Republic,6.5,2014,R,Action,Ridley Scott,Daniel RadcliffeEmma WatsonRupert Grint,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
The Chronicles of Polyaris,5.2,2014,R,Documentary,Christine Reeh,Daniel RadcliffeEmma WatsonRupert Grint,66.0,"https://m.media-amazon.com/images/M/MV5BYTY1MWExNjAtY2NmNS00YWI4LTlmMzMtYmQwODA5NGQ2ZDA3XkEyXkFqcGdeQXVyNjMyMTA5Nzc@._V1_QL75_UY281_CR155,0,190,281_.jpg",116.3
Out of State,7.4,2006,R,Horror,Blaise Kolodychuk,Barry MayQuynh MiIsaac Malik,66.0,"https://m.media-amazon.com/images/M/MV5BM2RlM2NmN2MtYTkwMi00NjY0LThiNGMtNzJiNGIyNzA4ZTM2XkEyXkFqcGdeQXVyMjQxNjQxNzk@._V1_QL75_UY281_CR6,0,190,281_.jpg",116.3
The Circles of the Vicious,7.3,2016,R,Sci-Fi,Philippe Vallois,Alexis SageotPhilippe ValloisTony Zarouel,66.0,"https://m.media-amazon.com/images/M/MV5BMTUzN2UwMjAtNDZkZS00YzI5LThlMDYtMzI2NjAxYzA2NTc1XkEyXkFqcGdeQXVyMTMwNjQxNDU1._V1_QL75_UY281_CR7,0,190,281_.jpg",116.3
Redemption 101,5.8,2007,R,Sci-Fi,Paul Day,Vincent B. GorceSamantha KacinMatthew McDowell,66.0,"https://m.media-amazon.com/images/M/MV5BMTM1MTExMzQwOF5BMl5BanBnXkFtZTcwMjQ5NzI0Mw@@._V1_QL75_UY281_CR4,0,190,281_.jpg",116.3
Planet Erde soll brennen,7.4,2013,R,Horror,Manuel Cercek,Claudia DalchowJosef Nikolaus HolzDaniel Kent,66.0,"https://m.media-amazon.com/images/M/MV5BMTYyMjIzNjAyOV5BMl5BanBnXkFtZTcwMjE1NzE5OQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",116.3
Windstorm,5.4,2007,Not Rated,Drama,Kevin Kane,William BeauhuldScott CiampiSandra Gianozakos,66.0,"https://m.media-amazon.com/images/M/MV5BMTM1MjI5MDI2OF5BMl5BanBnXkFtZTcwMTM1MDk0MQ@@._V1_QL75_UY281_CR14,0,190,281_.jpg",77.0
Beyond the Quest,6.0,2007,R,Mystery,Hosam Ibrahim,Janet CarrollChad GordonDrew Pongyan,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
Antaries,5.9,2019,R,Sci-Fi,Thorin Cupit,Nick BucklandMark HealyCarol Lawton,66.0,"https://m.media-amazon.com/images/M/MV5BN2I1NTI5MWMtMzEwNC00YWY4LTliOTUtMWQ1NDJlYWQ4YmRjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzAzMzk3ODM@._V1_QL75_UY281_CR36,0,190,281_.jpg",116.3
Prátelé Bermudského trojúhelníku,5.3,1987,R,Comedy,Václav Krístek,Frantisek CechJirí JustPetr Novotný,66.0,"https://m.media-amazon.com/images/M/MV5BZGY5MDdiNzQtYmU5Ny00MjEyLWE1NTctZDIyOGNjMWZjODY2XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg",116.3
Chronoslexia,5.4,2011,R,Sci-Fi,Trevor Fleming,Angie WallerTrevor FlemingIan Hayles,66.0,"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",116.3
"Chengdu, I Love You",5.6,2009,R,Sci-Fi,Fruit Chan,AnyaTao GuoXuan Huang,66.0,"https://m.media-amazon.com/images/M/MV5BYzkzNDc1MjgtZjgyYS00YWZiLWJmZWQtYTMzYWE3YTExZGY5XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_QL75_UX190_CR0,2,190,281_.jpg",116.3
Cow Tippers from Outer Space,5.0,2011,R,Comedy,Matthew W. Enstrom,Laurie BeckemanThomas BerdinskiKent Bickle,66.0,"https://m.media-amazon.com/images/M/MV5BZTE0OGNjZDAtYzdjYy00YjRmLTk0MDgtYmY0N2ZiMDkxOWE1XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UY281_CR9,0,190,281_.jpg",116.3
El vivo retrato,6.5,1986,R,Sci-Fi,Mario Menéndez,Mario MenéndezFran VaqueroFrancisco G. Orejas,66.0,"https://m.media-amazon.com/images/M/MV5BNDk1ZjRmMWYtZjg1OS00OTU0LWJhMDgtZTU0YjM5NTU4ZjQ2XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_QL75_UY281_CR2,0,190,281_.jpg",116.3
Sacrifice,6.2,2010,R,Sci-Fi,Bob Nelson,Brent HeffronShanda Lee MunsonHeather Liebenow,66.0,"https://m.media-amazon.com/images/M/MV5BMzg1N2NmY2EtODJhNC00ZmRiLTllYzUtNDYwZWQzZTYyYzVmXkEyXkFqcGdeQXVyNTMzMTkzMTI@._V1_QL75_UX190_CR0,4,190,281_.jpg",116.3
